title,artist,part_song,chord_absolute,roman_numeral,start_time,end_time
Takut,Vierratale,verse,C,I,9.613061224,12.724535147
Takut,Vierratale,verse,F,IV,12.724535147,15.789569161
Takut,Vierratale,verse,Em,iii,15.789569161,17.368526077
Takut,Vierratale,verse,A,VI,17.368526077,18.924263039
Takut,Vierratale,verse,Dm,ii,18.924263039,20.526439909
Takut,Vierratale,verse,G,V,20.526439909,21.942857143
Takut,Vierratale,verse,C,I,21.942857143,25.054331066
Takut,Vierratale,verse,F,IV,25.054331066,28.142585034
Takut,Vierratale,verse,Em,iii,28.142585034,31.207619048
Takut,Vierratale,verse,Dm,ii,31.207619048,34.295873016
Takut,Vierratale,verse,C,I,34.295873016,37.337687075
Takut,Vierratale,verse,F,IV,37.337687075,40.495600907
Takut,Vierratale,verse,Em,iii,40.495600907,41.95845805
Takut,Vierratale,verse,A,VI,41.95845805,43.583854875
Takut,Vierratale,verse,Dm,ii,43.583854875,45.116371882
Takut,Vierratale,verse,G,V,45.116371882,46.625668934
Takut,Vierratale,verse,C,I,46.625668934,49.644263039
Takut,Vierratale,pre-chorus,F,IV,49.644263039,51.223219955
Takut,Vierratale,pre-chorus,Em,iii,51.223219955,52.732517007
Takut,Vierratale,pre-chorus,Dm,ii,52.732517007,54.241814059
Takut,Vierratale,pre-chorus,C,I,54.241814059,55.890430839
Takut,Vierratale,pre-chorus,F,IV,55.890430839,57.353287982
Takut,Vierratale,pre-chorus,Em,iii,57.353287982,58.885804989
Takut,Vierratale,pre-chorus,Dm,ii,58.885804989,62.020498866
Takut,Vierratale,pre-chorus,G,V,62.020498866,65.08553288
Takut,Vierratale,chorus,F,IV,65.08553288,66.641269841
Takut,Vierratale,chorus,G,V,66.641269841,68.173786848
Takut,Vierratale,chorus,Em,iii,68.173786848,69.706303855
Takut,Vierratale,chorus,Am,vi,69.706303855,71.285260771
Takut,Vierratale,chorus,Dm,ii,71.285260771,72.771337868
Takut,Vierratale,chorus,G,V,72.771337868,74.32707483
Takut,Vierratale,chorus,C,I,74.32707483,75.836371882
Takut,Vierratale,chorus,C7,I,75.836371882,77.415328798
Takut,Vierratale,chorus,D,II,77.415328798,78.97106576
Takut,Vierratale,chorus,F,IV,78.97106576,80.550022676
Takut,Vierratale,chorus,Em,iii,80.550022676,82.036099773
Takut,Vierratale,chorus,A,VI,82.036099773,83.545396825
Takut,Vierratale,chorus,Dm,ii,83.545396825,85.077913832
Takut,Vierratale,chorus,G,V,85.077913832,86.633650794
Takut,Vierratale,interlude,F,IV,86.633650794,89.791564626
Takut,Vierratale,interlude,Em,iii,89.791564626,92.81015873
Takut,Vierratale,interlude,Dm,ii,92.81015873,94.319455782
Takut,Vierratale,interlude,G,V,94.319455782,95.898412698
Takut,Vierratale,interlude,C,I,95.898412698,98.917006803
Takut,Vierratale,pre-chorus,F,IV,98.917006803,100.4030839
Takut,Vierratale,pre-chorus,Em,iii,100.4030839,101.912380952
Takut,Vierratale,pre-chorus,Dm,ii,101.912380952,103.514557823
Takut,Vierratale,pre-chorus,C,I,103.514557823,105.139954649
Takut,Vierratale,pre-chorus,F,IV,105.139954649,106.672471655
Takut,Vierratale,pre-chorus,Em,iii,106.672471655,108.181768707
Takut,Vierratale,pre-chorus,Dm,ii,108.181768707,111.177142857
Takut,Vierratale,pre-chorus,G,V,111.177142857,114.358276644
Takut,Vierratale,chorus,F,IV,114.358276644,115.867573696
Takut,Vierratale,chorus,G,V,115.867573696,117.469750567
Takut,Vierratale,chorus,Em,iii,117.469750567,118.955827664
Takut,Vierratale,chorus,Am,vi,118.955827664,120.604444444
Takut,Vierratale,chorus,Dm,ii,120.604444444,121.974421769
Takut,Vierratale,chorus,G,V,121.974421769,123.599818594
Takut,Vierratale,chorus,C,I,123.599818594,125.085895692
Takut,Vierratale,chorus,C7,I,125.085895692,126.688072562
Takut,Vierratale,chorus,D,II,126.688072562,128.220589569
Takut,Vierratale,chorus,F,IV,128.220589569,129.776326531
Takut,Vierratale,chorus,Em,iii,129.776326531,131.308843537
Takut,Vierratale,chorus,A,VI,131.308843537,132.81814059
Takut,Vierratale,chorus,Dm,ii,132.81814059,134.42031746
Takut,Vierratale,chorus,G,V,134.42031746,135.883174603
Takut,Vierratale,interlude,F,IV,135.883174603,138.948208617
Takut,Vierratale,interlude,Em,iii,138.948208617,142.05968254
Takut,Vierratale,interlude,Dm,ii,142.05968254,143.522539683
Takut,Vierratale,interlude,G,V,143.522539683,145.217596372
Takut,Vierratale,interlude,C,I,145.217596372,148.236190476
Takut,Vierratale,chorus,D,II,148.236190476,149.768707483
Takut,Vierratale,chorus,F,IV,149.768707483,151.25478458
Takut,Vierratale,chorus,Em,iii,151.25478458,152.833741497
Takut,Vierratale,chorus,A,VI,152.833741497,154.343038549
Takut,Vierratale,chorus,Dm,ii,154.343038549,155.94521542
Takut,Vierratale,chorus,G,V,155.94521542,157.431292517
Takut,Vierratale,chorus,C,I,157.431292517,158.917369615
Takut,Vierratale,chorus,C7,I,158.917369615,160.496326531
Takut,Vierratale,chorus,F,IV,160.496326531,162.028843537
Takut,Vierratale,chorus,G,V,162.028843537,163.607800454
Takut,Vierratale,chorus,Em,iii,163.607800454,165.093877551
Takut,Vierratale,chorus,Am,vi,165.093877551,166.649614512
Takut,Vierratale,chorus,Dm,ii,166.649614512,168.182131519
Takut,Vierratale,chorus,G,V,168.182131519,169.714648526
Takut,Vierratale,chorus,C,I,169.714648526,171.223945578
Takut,Vierratale,chorus,C7,I,171.223945578,172.77968254
Takut,Vierratale,chorus,D,II,172.77968254,174.358639456
Takut,Vierratale,chorus,F,IV,174.358639456,175.867936508
Takut,Vierratale,chorus,Em,iii,175.867936508,177.446893424
Takut,Vierratale,chorus,A,VI,177.446893424,178.932970522
Takut,Vierratale,chorus,Dm,ii,178.932970522,180.442267574
Takut,Vierratale,chorus,G,V,180.442267574,181.998004535
Takut,Vierratale,outro,F,IV,181.998004535,185.109478458
Takut,Vierratale,outro,Em,iii,185.109478458,188.151292517
Takut,Vierratale,outro,Dm,ii,188.151292517,189.91600907
Takut,Vierratale,outro,G,V,189.91600907,192.493424036
Takut,Vierratale,outro,C,I,192.493424036,205.008
Terlalu Lama,Vierratale,intro,C,I,3.274013605,6.664126984
Terlalu Lama,Vierratale,intro,G,V,6.664126984,9.868480726
Terlalu Lama,Vierratale,intro,Am,vi,9.868480726,12.979954649
Terlalu Lama,Vierratale,intro,F,IV,12.979954649,16.253968254
Terlalu Lama,Vierratale,intro,C,I,16.253968254,19.48154195
Terlalu Lama,Vierratale,intro,G,V,19.48154195,22.593015873
Terlalu Lama,Vierratale,intro,Am,vi,22.593015873,25.77414966
Terlalu Lama,Vierratale,intro,F,IV,25.77414966,29.117823129
Terlalu Lama,Vierratale,verse,C,I,29.117823129,35.456870748
Terlalu Lama,Vierratale,verse,Am,vi,35.456870748,38.684444444
Terlalu Lama,Vierratale,verse,F,IV,38.684444444,41.888798186
Terlalu Lama,Vierratale,verse,C,I,41.888798186,48.297505669
Terlalu Lama,Vierratale,verse,Am,vi,48.297505669,51.362539683
Terlalu Lama,Vierratale,verse,F,IV,51.362539683,54.659773243
Terlalu Lama,Vierratale,pre-chorus,G,V,54.659773243,57.864126984
Terlalu Lama,Vierratale,pre-chorus,F,IV,57.864126984,61.045260771
Terlalu Lama,Vierratale,pre-chorus,G,V,61.045260771,64.249614512
Terlalu Lama,Vierratale,pre-chorus,F,IV,64.249614512,67.407528345
Terlalu Lama,Vierratale,chorus,C,I,67.407528345,70.611882086
Terlalu Lama,Vierratale,chorus,G,V,70.611882086,73.816235828
Terlalu Lama,Vierratale,chorus,Am,vi,73.816235828,77.020589569
Terlalu Lama,Vierratale,chorus,F,IV,77.020589569,80.248163265
Terlalu Lama,Vierratale,chorus,C,I,80.248163265,83.406077098
Terlalu Lama,Vierratale,chorus,G,V,83.406077098,86.656870748
Terlalu Lama,Vierratale,chorus,Am,vi,86.656870748,89.86122449
Terlalu Lama,Vierratale,chorus,F,IV,89.86122449,93.019138322
Terlalu Lama,Vierratale,interlude,F,IV,93.019138322,96.293151927
Terlalu Lama,Vierratale,verse,C,I,96.293151927,102.655419501
Terlalu Lama,Vierratale,verse,Am,vi,102.655419501,105.859773243
Terlalu Lama,Vierratale,verse,F,IV,105.859773243,109.087346939
Terlalu Lama,Vierratale,verse,C,I,109.087346939,115.519274376
Terlalu Lama,Vierratale,verse,Am,vi,115.519274376,118.514648526
Terlalu Lama,Vierratale,verse,F,IV,118.514648526,121.835102041
Terlalu Lama,Vierratale,pre-chorus,G,V,121.835102041,125.016235828
Terlalu Lama,Vierratale,pre-chorus,F,IV,125.016235828,128.313469388
Terlalu Lama,Vierratale,pre-chorus,G,V,128.313469388,131.541043084
Terlalu Lama,Vierratale,pre-chorus,F,IV,131.541043084,134.629297052
Terlalu Lama,Vierratale,chorus,C,I,134.629297052,137.856870748
Terlalu Lama,Vierratale,chorus,G,V,137.856870748,141.107664399
Terlalu Lama,Vierratale,chorus,Am,vi,141.107664399,144.219138322
Terlalu Lama,Vierratale,chorus,F,IV,144.219138322,147.400272109
Terlalu Lama,Vierratale,chorus,C,I,147.400272109,150.674285714
Terlalu Lama,Vierratale,chorus,G,V,150.674285714,153.90185941
Terlalu Lama,Vierratale,chorus,Am,vi,153.90185941,157.059773243
Terlalu Lama,Vierratale,chorus,F,IV,157.059773243,160.310566893
Terlalu Lama,Vierratale,interlude,Am,vi,160.310566893,163.422040816
Terlalu Lama,Vierratale,interlude,F,IV,163.422040816,166.649614512
Terlalu Lama,Vierratale,interlude,C,I,166.649614512,169.900408163
Terlalu Lama,Vierratale,interlude,G,V,169.900408163,173.08154195
Terlalu Lama,Vierratale,interlude,Am,vi,173.08154195,176.239455782
Terlalu Lama,Vierratale,interlude,F,IV,176.239455782,179.443809524
Terlalu Lama,Vierratale,interlude,C,I,179.443809524,182.624943311
Terlalu Lama,Vierratale,interlude,G,V,182.624943311,185.898956916
Terlalu Lama,Vierratale,chorus,C,I,185.898956916,189.103310658
Terlalu Lama,Vierratale,chorus,G,V,189.103310658,192.330884354
Terlalu Lama,Vierratale,chorus,Am,vi,192.330884354,195.419138322
Terlalu Lama,Vierratale,chorus,F,IV,195.419138322,198.5538322
Terlalu Lama,Vierratale,chorus,C,I,198.5538322,201.85106576
Terlalu Lama,Vierratale,chorus,G,V,201.85106576,205.055419501
Terlalu Lama,Vierratale,chorus,Am,vi,205.055419501,208.259773243
Terlalu Lama,Vierratale,chorus,F,IV,208.259773243,211.464126984
Terlalu Lama,Vierratale,chorus,C,I,211.464126984,214.668480726
Terlalu Lama,Vierratale,chorus,G,V,214.668480726,217.872834467
Terlalu Lama,Vierratale,chorus,Am,vi,217.872834467,221.077188209
Terlalu Lama,Vierratale,chorus,F,IV,221.077188209,224.258321995
Terlalu Lama,Vierratale,chorus,C,I,224.258321995,227.462675737
Terlalu Lama,Vierratale,chorus,G,V,227.462675737,230.597369615
Terlalu Lama,Vierratale,chorus,Am,vi,230.597369615,233.824943311
Terlalu Lama,Vierratale,chorus,F,IV,233.824943311,237.052517007
Terlalu Lama,Vierratale,outro,F,IV,237.052517007,
Dengarkan Curhatku,Vierratale,intro,D,I,0.34829932,5.526349206
Dengarkan Curhatku,Vierratale,verse,D,I,5.526349206,8.103764172
Dengarkan Curhatku,Vierratale,verse,G,IV,8.103764172,10.866938776
Dengarkan Curhatku,Vierratale,verse,D,I,10.866938776,13.514013605
Dengarkan Curhatku,Vierratale,verse,G,IV,13.514013605,16.137868481
Dengarkan Curhatku,Vierratale,verse,D,I,16.137868481,18.738503401
Dengarkan Curhatku,Vierratale,verse,G,IV,18.738503401,21.47845805
Dengarkan Curhatku,Vierratale,verse,D,I,21.47845805,24.12553288
Dengarkan Curhatku,Vierratale,verse,G,IV,24.12553288,29.512562358
Dengarkan Curhatku,Vierratale,chorus,D,I,29.512562358,32.252517007
Dengarkan Curhatku,Vierratale,chorus,G,IV,32.252517007,34.853151927
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,34.853151927,36.176689342
Dengarkan Curhatku,Vierratale,chorus,A,V,36.176689342,37.523446712
Dengarkan Curhatku,Vierratale,chorus,G,IV,37.523446712,40.193741497
Dengarkan Curhatku,Vierratale,chorus,D,I,40.193741497,42.933696145
Dengarkan Curhatku,Vierratale,chorus,G,IV,42.933696145,45.55755102
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,45.55755102,46.834648526
Dengarkan Curhatku,Vierratale,chorus,A,V,46.834648526,48.181405896
Dengarkan Curhatku,Vierratale,chorus,G,IV,48.181405896,50.89814059
Dengarkan Curhatku,Vierratale,verse,D,I,50.89814059,53.54521542
Dengarkan Curhatku,Vierratale,verse,G,IV,53.54521542,56.169070295
Dengarkan Curhatku,Vierratale,verse,D,I,56.169070295,58.816145125
Dengarkan Curhatku,Vierratale,verse,G,IV,58.816145125,61.463219955
Dengarkan Curhatku,Vierratale,verse,D,I,61.463219955,64.133514739
Dengarkan Curhatku,Vierratale,verse,G,IV,64.133514739,66.827029478
Dengarkan Curhatku,Vierratale,verse,D,I,66.827029478,69.497324263
Dengarkan Curhatku,Vierratale,verse,G,IV,69.497324263,75.511292517
Dengarkan Curhatku,Vierratale,chorus,D,I,75.511292517,78.181587302
Dengarkan Curhatku,Vierratale,chorus,G,IV,78.181587302,80.805442177
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,80.805442177,82.198639456
Dengarkan Curhatku,Vierratale,chorus,A,V,82.198639456,83.498956916
Dengarkan Curhatku,Vierratale,chorus,G,IV,83.498956916,86.192471655
Dengarkan Curhatku,Vierratale,chorus,D,I,86.192471655,88.86276644
Dengarkan Curhatku,Vierratale,chorus,G,IV,88.86276644,91.486621315
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,91.486621315,92.833378685
Dengarkan Curhatku,Vierratale,chorus,A,V,92.833378685,94.1569161
Dengarkan Curhatku,Vierratale,chorus,G,IV,94.1569161,96.920090703
Dengarkan Curhatku,Vierratale,interlude,D,I,96.920090703,99.474285714
Dengarkan Curhatku,Vierratale,interlude,G,IV,99.474285714,102.167800454
Dengarkan Curhatku,Vierratale,interlude,D,I,102.167800454,104.814875283
Dengarkan Curhatku,Vierratale,interlude,G,IV,104.814875283,107.554829932
Dengarkan Curhatku,Vierratale,verse,D,I,107.554829932,110.178684807
Dengarkan Curhatku,Vierratale,verse,G,IV,110.178684807,112.825759637
Dengarkan Curhatku,Vierratale,chorus,D,I,112.825759637,115.542494331
Dengarkan Curhatku,Vierratale,chorus,G,IV,115.542494331,118.166349206
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,118.166349206,119.489886621
Dengarkan Curhatku,Vierratale,chorus,A,V,119.489886621,120.859863946
Dengarkan Curhatku,Vierratale,chorus,G,IV,120.859863946,123.553378685
Dengarkan Curhatku,Vierratale,chorus,D,I,123.553378685,126.17723356
Dengarkan Curhatku,Vierratale,chorus,G,IV,126.17723356,128.847528345
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,128.847528345,130.194285714
Dengarkan Curhatku,Vierratale,chorus,A,V,130.194285714,131.494603175
Dengarkan Curhatku,Vierratale,chorus,G,IV,131.494603175,134.211337868
Dengarkan Curhatku,Vierratale,verse,D,I,134.211337868,136.858412698
Dengarkan Curhatku,Vierratale,verse,G,IV,136.858412698,139.598367347
Dengarkan Curhatku,Vierratale,verse,D,I,139.598367347,142.175782313
Dengarkan Curhatku,Vierratale,verse,G,IV,142.175782313,144.822857143
Dengarkan Curhatku,Vierratale,outro,G,IV,144.822857143,151.263
Jadi Yang Ku Inginkan,Vierratale,intro,C,I,0.743038549,7.476825397
Jadi Yang Ku Inginkan,Vierratale,intro,F,IV,7.476825397,10.913378685
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,10.913378685,14.303492063
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,14.303492063,17.670385488
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,17.670385488,21.176598639
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,21.176598639,24.404172336
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,24.404172336,27.817505669
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,27.817505669,31.161179138
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,31.161179138,34.551292517
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,34.551292517,37.894965986
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,37.894965986,39.543582766
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,39.543582766,41.30829932
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,41.30829932,44.651972789
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,44.651972789,46.323809524
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,46.323809524,48.088526077
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,48.088526077,51.478639456
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,51.478639456,54.84553288
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,54.84553288,58.235646259
Jadi Yang Ku Inginkan,Vierratale,chorus,Am,vi,58.235646259,59.884263039
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,59.884263039,61.672199546
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,61.672199546,63.320816327
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,63.320816327,64.992653061
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,64.992653061,68.359546485
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,68.359546485,71.772879819
Jadi Yang Ku Inginkan,Vierratale,chorus,Dm,ii,71.772879819,74.303854875
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,74.303854875,74.884353741
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,74.884353741,76.811609977
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,76.811609977,78.529886621
Jadi Yang Ku Inginkan,Vierratale,interlude,C,I,78.529886621,81.850340136
Jadi Yang Ku Inginkan,Vierratale,interlude,F,IV,81.850340136,85.263673469
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,85.263673469,88.607346939
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,88.607346939,92.020680272
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,92.020680272,95.410793651
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,95.410793651,98.75446712
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,98.75446712,100.472743764
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,100.472743764,102.167800454
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,102.167800454,105.511473923
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,105.511473923,107.160090703
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,107.160090703,108.971247166
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,108.971247166,112.33814059
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,112.33814059,115.705034014
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,115.705034014,119.048707483
Jadi Yang Ku Inginkan,Vierratale,chorus,Am,vi,119.048707483,120.697324263
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,120.697324263,122.485260771
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,122.485260771,124.157097506
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,124.157097506,125.87537415
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,125.87537415,129.242267574
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,129.242267574,132.585941043
Jadi Yang Ku Inginkan,Vierratale,chorus,Dm,ii,132.585941043,135.233015873
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,135.233015873,135.813514739
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,135.813514739,137.671111111
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,137.671111111,139.3661678
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,139.3661678,142.733061224
Jadi Yang Ku Inginkan,Vierratale,bridge,G,V,142.733061224,145.960634921
Jadi Yang Ku Inginkan,Vierratale,bridge,Dm,ii,145.960634921,149.472653061
Jadi Yang Ku Inginkan,Vierratale,bridge,F,IV,149.472653061,151.179319728
Jadi Yang Ku Inginkan,Vierratale,bridge,G,V,151.179319728,152.833741497
Jadi Yang Ku Inginkan,Vierratale,Bridge,C,I,152.833741497,156.264489796
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,156.264489796,159.625578231
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,159.625578231,162.986666667
Jadi Yang Ku Inginkan,Vierratale,chorus,Am,vi,162.986666667,164.658503401
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,164.658503401,166.434829932
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,166.434829932,168.106666667
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,168.106666667,169.813333333
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,169.813333333,173.174421769
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,173.174421769,176.570340136
Jadi Yang Ku Inginkan,Vierratale,chorus,Dm,ii,176.570340136,179.043265306
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,179.043265306,179.705034014
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,179.705034014,181.568435374
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,181.568435374,183.814965986
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,183.814965986,190.217
Pertemuan Singkat,Vierratale,verse,Am,vi,0.512,2.218666667
Pertemuan Singkat,Vierratale,verse,F,IV,2.218666667,3.861333333
Pertemuan Singkat,Vierratale,verse,G,V,3.861333333,7.168
Pertemuan Singkat,Vierratale,verse,Am,vi,7.168,8.853333333
Pertemuan Singkat,Vierratale,verse,F,IV,8.853333333,10.56
Pertemuan Singkat,Vierratale,verse,C,I,10.56,12.181333333
Pertemuan Singkat,Vierratale,verse,G,V,12.181333333,13.866666667
Pertemuan Singkat,Vierratale,verse,Am,vi,13.866666667,15.616
Pertemuan Singkat,Vierratale,verse,F,IV,15.616,17.28
Pertemuan Singkat,Vierratale,verse,G,V,17.28,18.88
Pertemuan Singkat,Vierratale,verse,Am,vi,18.88,20.565333333
Pertemuan Singkat,Vierratale,verse,F,IV,20.565333333,22.272
Pertemuan Singkat,Vierratale,verse,C,I,22.272,23.978666667
Pertemuan Singkat,Vierratale,verse,G,V,23.978666667,25.6
Pertemuan Singkat,Vierratale,verse,F,IV,25.6,27.264
Pertemuan Singkat,Vierratale,chorus,Am,vi,27.264,34.048
Pertemuan Singkat,Vierratale,chorus,F,IV,34.048,37.312
Pertemuan Singkat,Vierratale,chorus,C,I,37.312,40.554666667
Pertemuan Singkat,Vierratale,chorus,G,V,40.554666667,43.925333333
Pertemuan Singkat,Vierratale,chorus,Am,vi,43.925333333,47.296
Pertemuan Singkat,Vierratale,chorus,F,IV,47.296,50.581333333
Pertemuan Singkat,Vierratale,chorus,C,I,50.581333333,53.909333333
Pertemuan Singkat,Vierratale,chorus,G,V,53.909333333,57.258666667
Pertemuan Singkat,Vierratale,chorus,F,IV,57.258666667,60.650666667
Pertemuan Singkat,Vierratale,verse,Am,vi,60.650666667,67.072
Pertemuan Singkat,Vierratale,verse,F,IV,67.072,68.928
Pertemuan Singkat,Vierratale,verse,G,V,68.928,70.506666667
Pertemuan Singkat,Vierratale,verse,Am,vi,70.506666667,73.877333333
Pertemuan Singkat,Vierratale,verse,F,IV,73.877333333,75.584
Pertemuan Singkat,Vierratale,verse,C,I,75.584,77.12
Pertemuan Singkat,Vierratale,verse,G,V,77.12,78.848
Pertemuan Singkat,Vierratale,verse,Am,vi,78.848,80.554666667
Pertemuan Singkat,Vierratale,verse,F,IV,80.554666667,82.282666667
Pertemuan Singkat,Vierratale,verse,G,V,82.282666667,83.861333333
Pertemuan Singkat,Vierratale,verse,Am,vi,83.861333333,87.232
Pertemuan Singkat,Vierratale,verse,F,IV,87.232,88.810666667
Pertemuan Singkat,Vierratale,verse,C,I,88.810666667,90.602666667
Pertemuan Singkat,Vierratale,verse,G,V,90.602666667,92.245333333
Pertemuan Singkat,Vierratale,verse,F,IV,92.245333333,93.930666667
Pertemuan Singkat,Vierratale,chorus,Am,vi,93.930666667,100.522666667
Pertemuan Singkat,Vierratale,chorus,F,IV,100.522666667,103.914666667
Pertemuan Singkat,Vierratale,chorus,C,I,103.914666667,107.264
Pertemuan Singkat,Vierratale,chorus,G,V,107.264,110.549333333
Pertemuan Singkat,Vierratale,chorus,Am,vi,110.549333333,113.92
Pertemuan Singkat,Vierratale,chorus,F,IV,113.92,117.205333333
Pertemuan Singkat,Vierratale,chorus,C,I,117.205333333,120.576
Pertemuan Singkat,Vierratale,chorus,G,V,120.576,123.861333333
Pertemuan Singkat,Vierratale,chorus,F,IV,123.861333333,127.168
Pertemuan Singkat,Vierratale,bridge,F,IV,127.168,130.688
Pertemuan Singkat,Vierratale,bridge,G,V,130.688,132.245333333
Pertemuan Singkat,Vierratale,bridge,E,[iii],132.245333333,133.930666667
Pertemuan Singkat,Vierratale,bridge,Am,vi,133.930666667,135.552
Pertemuan Singkat,Vierratale,bridge,G,V,135.552,137.301333333
Pertemuan Singkat,Vierratale,bridge,F,IV,137.301333333,140.565333333
Pertemuan Singkat,Vierratale,bridge,G,V,140.565333333,148.949333333
Pertemuan Singkat,Vierratale,chorus,Am,vi,148.949333333,152.298666667
Pertemuan Singkat,Vierratale,chorus,F,IV,152.298666667,155.626666667
Pertemuan Singkat,Vierratale,chorus,C,I,155.626666667,158.912
Pertemuan Singkat,Vierratale,chorus,G,V,158.912,162.24
Pertemuan Singkat,Vierratale,chorus,Am,vi,162.24,165.504
Pertemuan Singkat,Vierratale,chorus,F,IV,165.504,168.853333333
Pertemuan Singkat,Vierratale,chorus,C,I,168.853333333,172.245333333
Pertemuan Singkat,Vierratale,chorus,G,V,172.245333333,175.658666667
Pertemuan Singkat,Vierratale,chorus,F,IV,175.658666667,182.293333333
Pertemuan Singkat,Vierratale,outro,Am,vi,182.293333333,184.064
Pertemuan Singkat,Vierratale,outro,F,IV,184.064,185.664
Pertemuan Singkat,Vierratale,outro,G,V,185.664,188.842666667
Pertemuan Singkat,Vierratale,outro,Am,vi,188.842666667,190.613333333
Pertemuan Singkat,Vierratale,outro,F,IV,190.613333333,192.384
Pertemuan Singkat,Vierratale,outro,C,I,192.384,193.984
Pertemuan Singkat,Vierratale,outro,G,V,193.984,202.517
Semua Tentangmu,Vierratale,intro,F,IV,0.905578231,2.066575964
Semua Tentangmu,Vierratale,intro,G,V,2.066575964,3.250793651
Semua Tentangmu,Vierratale,intro,Am,vi,3.250793651,4.481451247
Semua Tentangmu,Vierratale,intro,Em,iii,4.481451247,5.503129252
Semua Tentangmu,Vierratale,intro,F,IV,5.503129252,6.664126984
Semua Tentangmu,Vierratale,intro,G,V,6.664126984,7.871564626
Semua Tentangmu,Vierratale,intro,C,I,7.871564626,10.170340136
Semua Tentangmu,Vierratale,intro,F,IV,10.170340136,11.377777778
Semua Tentangmu,Vierratale,intro,G,V,11.377777778,12.469115646
Semua Tentangmu,Vierratale,intro,Am,vi,12.469115646,13.653333333
Semua Tentangmu,Vierratale,intro,Em,iii,13.653333333,14.721451247
Semua Tentangmu,Vierratale,intro,F,IV,14.721451247,15.928888889
Semua Tentangmu,Vierratale,intro,G,V,15.928888889,17.113106576
Semua Tentangmu,Vierratale,intro,C,I,17.113106576,19.574421769
Semua Tentangmu,Vierratale,verse,Am,vi,19.574421769,21.803537415
Semua Tentangmu,Vierratale,verse,C,I,21.803537415,24.032653061
